,comp_id,top3
24800,2487775,"[2487775, 2503974]"
24801,2487776,"[2487776, 2499901, 2502988, 2510592]"
24802,2487777,"[2479139, 2483454, 2487777, 2516730]"
24803,2487778,"[2487778, 2497007, 2503361, 2525122]"
24804,2487780,"[2487780, 2496662, 2502726, 2517707]"
24805,2487782,"[2487782, 2496393, 2510093, 2535103]"
24806,2487786,"[2475150, 2487786]"
24807,2487788,"[2487788, 2511609, 2512401, 2521572]"
24808,2487790,"[1439144, 2487790, 2500044, 2505834]"
24809,2487792,"[306486, 675170, 2487792, 2512064]"
24810,2487793,"[2487793, 2489783, 2497261, 2505600]"
24811,2487795,"[2487795, 2499657, 2514213, 2515906]"
24812,2487797,"[2487797, 2488539, 2519267, 2526403]"
24813,2487802,"[2487802, 2509637, 2524268, 2524958]"
24814,2487807,[2487807]
24815,2487819,"[2487819, 2500363, 2521752]"
24816,2487823,"[2135099, 2388835, 2456961, 2487823]"
24817,2487829,"[2487829, 2492394, 2516329, 2526944]"
24818,2487832,"[2487832, 2497399, 2497728, 2513743]"
24819,2487834,"[2487834, 2515752]"
24820,2487840,[2487840]
24821,2487842,"[2487842, 2508404, 2526584, 2530619]"
24822,2487852,"[2487852, 2514899, 2517275, 2525054]"
24823,2487858,"[2487858, 2496267]"
24824,2487865,"[2487865, 2495765, 2522362]"
24825,2487867,"[2487867, 2491112, 2505741, 2529750]"
24826,2487868,"[390442, 558106, 1038733, 2487868]"
24827,2487884,"[2487884, 2488627, 2490153, 2519036]"
24828,2487885,"[2487885, 2495542, 2496588, 2519241]"
24829,2487890,[2487890]
24830,2487898,"[2487898, 2493302, 2522344, 2527916]"
24831,2487902,"[2487902, 2512603, 2529696, 2532184]"
24832,2487904,"[27927, 120086, 420212, 443454]"
24833,2487907,"[2487907, 2509098, 2510196, 2530694]"
24834,2487908,"[2487908, 2490732, 2526112, 2529358]"
24835,2487909,"[1945430, 2487909, 2515363]"
24836,2487916,"[2487916, 2501302, 2506309, 2514707]"
24837,2487920,"[2487920, 2496113, 2523845]"
24838,2487927,"[2487927, 2494509, 2497267, 2531964]"
24839,2487928,"[2487928, 2488978, 2509655, 2509662]"
24840,2487932,"[2487932, 2493295, 2503317, 2512483]"
24841,2487934,"[2487934, 2502290, 2522801, 2530055]"
24842,2487935,"[425183, 463229, 2487935, 2497914]"
24843,2487939,"[2487939, 2494306]"
24844,2487948,"[2487948, 2499254, 2519260, 2532159]"
24845,2487951,"[2487951, 2490445, 2509540, 2533614]"
24846,2487952,"[2487952, 2492726, 2501328, 2512040]"
24847,2487956,"[2487956, 2507147, 2507969, 2518988]"
24848,2487961,"[2487961, 2496306, 2505202, 2514324]"
24849,2487962,"[2486781, 2487962, 2490360, 2495147]"
24850,2487964,"[2487964, 2504040, 2505722, 2518846]"
24851,2487967,"[2487967, 2496392, 2498267, 2535155]"
24852,2487969,"[2487969, 2488115, 2496054, 2507389]"
24853,2487971,"[2487971, 2499929, 2500457, 2515705]"
24854,2487975,"[762183, 2487975, 2502206, 2505557]"
24855,2487977,"[2487977, 2493131, 2506413, 2518441]"
24856,2487978,"[2487978, 2495706, 2506003, 2522271]"
24857,2487984,"[2487984, 2491974, 2515330, 2516299]"
24858,2487991,"[2487991, 2498739, 2512092, 2529287]"
24859,2487994,"[2487994, 2494712, 2511014, 2535723]"
24860,2487997,"[2487997, 2500732, 2508508, 2529614]"
24861,2488007,"[2488007, 2488236, 2508197, 2533439]"
24862,2488012,"[2488012, 2493191, 2532791]"
24863,2488020,"[573133, 2488020, 2505210, 2532530]"
24864,2488022,"[2488022, 2491935, 2495769, 2500061]"
24865,2488024,"[2488024, 2489364, 2492060, 2505988]"
24866,2488026,"[2488026, 2491724, 2516696, 2534953]"
24867,2488029,"[2488029, 2509669, 2511253, 2516890]"
24868,2488030,"[2488030, 2488734, 2514225, 2530819]"
24869,2488037,"[2488037, 2497866, 2499870, 2515396]"
24870,2488045,"[2488045, 2533111]"
24871,2488048,"[2488048, 2498067, 2500157, 2514444]"
24872,2488055,"[2488055, 2504353]"
24873,2488058,"[1759479, 2488058, 2503539, 2525718]"
24874,2488061,"[2488061, 2494676, 2529140]"
24875,2488064,"[2488064, 2511915, 2520492, 2529265]"
24876,2488066,"[2488066, 2490992, 2496536, 2501749]"
24877,2488068,"[2487555, 2488068, 2502223, 2530096]"
24878,2488070,"[2488070, 2511532, 2534217, 2534631]"
24879,2488075,"[2488075, 2502707, 2518528, 2537202]"
24880,2488077,"[2488077, 2496127, 2527681, 2537183]"
24881,2488084,"[2488084, 2497754, 2505288, 2523613]"
24882,2488085,"[2488085, 2516268, 2518227, 2520676]"
24883,2488086,"[2488086, 2500477, 2504822, 2520200]"
24884,2488087,"[2488087, 2491973, 2535823, 2536059]"
24885,2488092,"[2488092, 2493607, 2504865, 2518056]"
24886,2488097,[2488097]
24887,2488100,"[2343911, 2420287, 2488100, 2500109]"
24888,2488107,"[2488107, 2490512, 2517357, 2527473]"
24889,2488114,"[2488114, 2500025, 2504739, 2507876]"
24890,2488115,"[2488115, 2507389, 2507698, 2510099]"
24891,2488120,"[1166, 2341317, 2488120, 2499034]"
24892,2488128,"[2488128, 2503120, 2503785, 2523250]"
24893,2488129,"[2488129, 2498142, 2519242, 2526052]"
24894,2488130,"[2488130, 2491449, 2494613, 2501388]"
24895,2488134,"[2488134, 2501005, 2509793, 2524856]"
24896,2488135,"[665558, 2488135, 2522648, 2530005]"
24897,2488144,"[2488144, 2498917, 2506099, 2536656]"
24898,2488146,"[2488146, 2506642, 2517683, 2533840]"
24899,2488148,"[2488148, 2513430, 2520506, 2531432]"
24900,2488149,"[2488149, 2492450, 2497378, 2524321]"
24901,2488152,"[2488152, 2490453, 2505629, 2510943]"
24902,2488158,"[2488158, 2510485, 2522183, 2527884]"
24903,2488160,"[2488160, 2519157]"
24904,2488162,"[2488162, 2499699, 2510776, 2529298]"
24905,2488163,"[2488163, 2490930, 2526727, 2534602]"
24906,2488164,"[2488164, 2488687, 2493308, 2532335]"
24907,2488174,"[2488174, 2494220, 2515396, 2517831]"
24908,2488178,[2488178]
24909,2488179,"[2488179, 2507555, 2520534, 2524073]"
24910,2488181,"[2488181, 2493444, 2499095, 2536424]"
24911,2488182,"[2488182, 2491047, 2505682, 2515561]"
24912,2488184,"[2488184, 2527575, 2534672, 2536536]"
24913,2488190,"[2488190, 2497245, 2502923, 2526501]"
24914,2488194,"[2488194, 2492337, 2515174, 2522558]"
24915,2488195,"[694481, 2488195]"
24916,2488196,"[2488196, 2488257, 2490789, 2506071]"
24917,2488197,"[2488197, 2489935, 2503240, 2511975]"
24918,2488198,"[2488198, 2490397, 2513193, 2521142]"
24919,2488200,[2488200]
24920,2488201,"[2488201, 2489627, 2490276, 2522598]"
24921,2488202,"[2488202, 2501270, 2521407, 2534493]"
24922,2488220,"[2488220, 2490610, 2514670, 2522865]"
24923,2488224,"[2488224, 2491669, 2493770, 2501392]"
24924,2488236,"[2488236, 2506942, 2508197, 2536591]"
24925,2488237,"[2488237, 2494315, 2497270, 2498328]"
24926,2488246,"[2488246, 2492090, 2492287, 2534237]"
24927,2488248,"[2488248, 2507983, 2511092, 2519587]"
24928,2488251,"[2488251, 2491135, 2501880, 2502907]"
24929,2488252,"[762183, 2488252, 2518411, 2536149]"
24930,2488253,"[182292, 2337226, 2488253, 2507862]"
24931,2488255,"[2488255, 2497020, 2511385, 2519372]"
24932,2488257,"[2488196, 2488257, 2490789, 2524289]"
24933,2488258,[2488258]
24934,2488262,"[2488262, 2491091, 2502465, 2506900]"
24935,2488263,"[694912, 935959, 2488263]"
24936,2488266,"[2488266, 2499758, 2507734, 2513147]"
24937,2488271,"[2488271, 2497026, 2500814, 2502007]"
24938,2488274,"[2488274, 2498750, 2511617, 2519014]"
24939,2488277,[2488277]
24940,2488278,"[2488278, 2488297, 2521575, 2532667]"
24941,2488280,"[2488280, 2488339, 2497797, 2498142]"
24942,2488284,"[2488284, 2512389, 2513988, 2530678]"
24943,2488285,"[2488285, 2508759, 2530655, 2534471]"
24944,2488291,"[2488291, 2505202, 2514324, 2520805]"
24945,2488292,"[172779, 443683, 1971493, 2488292]"
24946,2488297,"[2488297, 2507482, 2514738, 2532667]"
24947,2488301,"[2488301, 2492015, 2495179, 2522897]"
24948,2488304,"[2488304, 2491254, 2496150, 2504464]"
24949,2488314,"[2488314, 2500180, 2520539, 2522759]"
24950,2488315,"[2488315, 2490688, 2495769, 2520182]"
24951,2488316,"[2488316, 2495458, 2498728, 2505715]"
24952,2488319,[2488319]
24953,2488324,"[2215677, 2223583, 2488324, 2490258]"
24954,2488328,"[2488328, 2524116, 2524458, 2529752]"
24955,2488334,"[2488334, 2492701, 2508345, 2514604]"
24956,2488339,"[2488280, 2488339, 2490281, 2500528]"
24957,2488340,"[2488340, 2501253, 2504447, 2506637]"
24958,2488345,"[2488345, 2495324, 2511430, 2525274]"
24959,2488350,"[2345916, 2488350, 2496426, 2521315]"
24960,2488351,"[2488351, 2498273, 2499454, 2500097]"
24961,2488357,"[2488357, 2494408, 2522967, 2527641]"
24962,2488360,"[2220880, 2488360, 2493708, 2508556]"
24963,2488361,"[2488361, 2492968, 2507184]"
24964,2488362,"[2213354, 2488362, 2498464, 2507582]"
24965,2488364,"[2488364, 2493287, 2502903, 2532683]"
24966,2488365,"[2488365, 2534506]"
24967,2488366,"[2488366, 2493776, 2504193, 2523741]"
24968,2488367,"[2488367, 2511646, 2520442, 2535712]"
24969,2488379,"[2488379, 2508168, 2515598, 2529246]"
24970,2488380,"[2488380, 2490828, 2522780, 2537127]"
24971,2488381,"[2488381, 2519600, 2524188]"
24972,2488387,"[2437581, 2447666, 2450797, 2488387]"
24973,2488392,"[1759479, 2488392, 2496816, 2527262]"
24974,2488395,[2488395]
24975,2488396,"[2488396, 2499663, 2502405, 2529365]"
24976,2488406,"[2488406, 2492886, 2507128, 2518709]"
24977,2488411,"[2488411, 2492843, 2493556, 2510119]"
24978,2488415,"[8873, 2488415, 2521986, 2536185]"
24979,2488416,"[2488416, 2494202, 2527438, 2528248]"
24980,2488419,"[2488419, 2505553, 2519529, 2533296]"
24981,2488420,"[2488420, 2489497, 2491560, 2529829]"
24982,2488426,"[2488426, 2508515, 2523306, 2525145]"
24983,2488427,"[2488427, 2496323, 2522880, 2524639]"
24984,2488429,"[2488429, 2514867, 2515820, 2530914]"
24985,2488436,"[2488436, 2489521, 2509423, 2521197]"
24986,2488441,"[2488441, 2490001, 2507485, 2536991]"
24987,2488443,"[2488443, 2490247, 2505147, 2522540]"
24988,2488454,"[2488454, 2491766, 2533636, 2536658]"
24989,2488458,"[2488458, 2503416, 2506026, 2528224]"
24990,2488468,"[536133, 2488468, 2489202, 2516706]"
24991,2488469,"[2488469, 2501866, 2505695, 2509411]"
24992,2488474,"[562165, 2488474, 2503869, 2533456]"
24993,2488477,"[2488477, 2489977, 2499365, 2500226]"
24994,2488479,"[2488479, 2489844, 2509173, 2516337]"
24995,2488480,"[2488480, 2505368, 2524372, 2533340]"
24996,2488482,"[2488482, 2493464, 2497568, 2507388]"
24997,2488484,"[2488484, 2502604, 2532427, 2537062]"
24998,2488485,"[2487555, 2488068, 2488485, 2502223]"
24999,2488487,[2488487]
25000,2488491,"[2488491, 2490104, 2491862, 2530861]"
25001,2488493,"[2488493, 2493967, 2506446, 2514864]"
25002,2488494,"[2488494, 2490965, 2523634, 2535384]"
25003,2488495,"[2488495, 2490341, 2496992, 2535307]"
25004,2488497,"[2488497, 2503885, 2505153, 2510409]"
25005,2488510,"[2488510, 2489518, 2525746, 2526743]"
25006,2488523,"[2488523, 2490907, 2514801, 2534114]"
25007,2488536,"[2488536, 2500950, 2507941, 2515680]"
25008,2488539,"[2487797, 2488539, 2517717, 2520883]"
25009,2488544,"[2488544, 2503776, 2509287, 2532964]"
25010,2488545,"[2488545, 2493955, 2532415, 2535017]"
25011,2488546,[2488546]
25012,2488549,"[2488549, 2494281, 2500876, 2507436]"
25013,2488552,"[2488552, 2498573, 2501621, 2519188]"
25014,2488553,"[2488553, 2492397, 2516293, 2527836]"
25015,2488561,"[182928, 675090, 2488561]"
25016,2488565,"[2488565, 2507056, 2510366, 2531225]"
25017,2488577,"[2488577, 2503778, 2505771, 2536956]"
25018,2488579,"[2488579, 2496580, 2516485, 2531640]"
25019,2488582,"[2488582, 2495052, 2512458, 2536950]"
25020,2488583,"[2488583, 2489679, 2501632, 2501684]"
25021,2488584,"[2488584, 2500718, 2523711, 2526088]"
25022,2488585,"[2488585, 2489843, 2499033, 2501187]"
25023,2488587,"[2488587, 2492854, 2510705, 2525185]"
25024,2488589,"[2488589, 2494873, 2523432, 2531775]"
25025,2488593,"[484090, 2488593, 2491586, 2519381]"
25026,2488596,"[2206464, 2488596, 2512873, 2514333]"
25027,2488598,"[445925, 2488598, 2520442, 2529304]"
25028,2488610,"[2488610, 2517791]"
25029,2488611,"[2488611, 2491531, 2492970, 2498360]"
25030,2488613,"[2488613, 2497034, 2498801, 2525539]"
25031,2488617,"[2488617, 2491359, 2517791, 2520904]"
25032,2488619,"[2488619, 2490738, 2494278, 2505395]"
25033,2488621,"[2488621, 2501521, 2525665, 2536500]"
25034,2488626,"[2488626, 2509907, 2510510, 2521054]"
25035,2488627,"[2488627, 2493979, 2513014, 2518201]"
25036,2488634,"[2488634, 2494046, 2527312, 2531834]"
25037,2488635,"[2488635, 2492090, 2492287, 2493061]"
25038,2488637,"[2488637, 2502612, 2513259, 2527691]"
25039,2488645,"[2488645, 2502198, 2516606, 2519843]"
25040,2488647,"[2488647, 2492307, 2502812, 2507168]"
25041,2488654,"[2488654, 2510069, 2528480, 2535968]"
25042,2488665,[2488665]
25043,2488672,"[2488672, 2489434, 2517696, 2531969]"
25044,2488675,"[2488675, 2500425, 2502498, 2506704]"
25045,2488678,"[2488678, 2517610, 2522290, 2525598]"
25046,2488680,"[85602, 86102, 1840523, 2488680]"
25047,2488685,"[2488685, 2495072, 2518710, 2522664]"
25048,2488686,"[2488686, 2491572, 2508397, 2516527]"
25049,2488687,"[2488164, 2488687, 2508046, 2532335]"
25050,2488709,"[2488709, 2492243, 2500226, 2535886]"
25051,2488711,"[2488711, 2494041, 2517045, 2528186]"
25052,2488718,"[2488718, 2491230, 2499052, 2529208]"
25053,2488720,"[2488720, 2498811, 2501558, 2504507]"
25054,2488722,"[2488722, 2501423, 2501640, 2523256]"
25055,2488724,"[2488724, 2496318, 2505708]"
25056,2488734,"[2488030, 2488734, 2507965, 2514225]"
25057,2488740,"[2488740, 2500771, 2512437, 2523270]"
25058,2488741,"[2488741, 2490454, 2514787, 2524957]"
25059,2488749,"[2488749, 2502161, 2523856, 2534260]"
25060,2488760,"[2488760, 2510256, 2516562, 2528363]"
25061,2488761,"[2488761, 2489248, 2495027, 2535791]"
25062,2488770,"[2488770, 2493129, 2512559, 2523151]"
25063,2488771,"[2488771, 2509539, 2515413, 2524432]"
25064,2488774,[2488774]
25065,2488775,[2488775]
25066,2488778,"[2488778, 2493832, 2508486, 2529029]"
25067,2488783,"[2488783, 2494545, 2524569, 2534227]"
25068,2488785,"[2488785, 2490695, 2490872, 2494024]"
25069,2488786,"[2488786, 2517594, 2526059, 2533902]"
25070,2488790,"[1518897, 2488790, 2511211, 2517210]"
25071,2488793,"[2488793, 2516342, 2533789, 2535847]"
25072,2488794,"[2488794, 2512285, 2518055]"
25073,2488799,"[2488799, 2489123, 2499641, 2512763]"
25074,2488804,"[2487704, 2488804, 2506413, 2508046]"
25075,2488808,"[2488808, 2510453, 2535731]"
25076,2488814,"[2488814, 2499931, 2516221, 2526084]"
25077,2488817,"[2488817, 2513172, 2513634, 2529935]"
25078,2488818,"[2488818, 2502714, 2513218, 2519243]"
25079,2488820,"[2488820, 2495929, 2500850, 2522386]"
25080,2488822,"[2488822, 2527040, 2530314, 2533691]"
25081,2488826,"[2488826, 2489879, 2509152, 2519061]"
25082,2488828,"[2488828, 2502337, 2512926, 2520364]"
25083,2488841,"[2488841, 2510245, 2523285]"
25084,2488843,"[21089, 1613875, 2488843, 2500350]"
25085,2488847,"[2488847, 2493129, 2512559, 2523151]"
25086,2488848,"[2488848, 2495212, 2505692, 2528591]"
25087,2488850,"[2488850, 2512744, 2515396, 2520109]"
25088,2488851,"[2488851, 2489543, 2501949, 2518688]"
25089,2488854,"[2488854, 2501125, 2503832, 2536836]"
25090,2488856,"[2488856, 2505564, 2508248, 2522624]"
25091,2488857,"[2488857, 2501198, 2528755, 2533468]"
25092,2488859,"[2488859, 2495038, 2501977, 2536924]"
25093,2488860,"[2488860, 2500060, 2512519, 2529681]"
25094,2488865,"[2488865, 2504863, 2507732, 2512375]"
25095,2488869,"[2488869, 2497651, 2503373, 2522875]"
25096,2488877,"[2488877, 2496054, 2521562, 2525306]"
25097,2488880,"[1528677, 2488880, 2509985, 2512154]"
25098,2488889,"[2488889, 2506453, 2513702, 2514148]"
25099,2488891,"[2488891, 2505542, 2517584, 2527070]"
25100,2488896,"[2488896, 2500255, 2509678, 2516815]"
25101,2488900,"[2488900, 2501616, 2528027, 2530746]"
25102,2488901,"[2488901, 2527133, 2530233, 2532290]"
25103,2488908,"[2488908, 2501657, 2506707, 2507068]"
25104,2488911,"[2488911, 2489577, 2526723, 2532878]"
25105,2488912,"[2488912, 2490375, 2490437, 2510359]"
25106,2488913,"[2488913, 2517149, 2519965, 2523170]"
25107,2488914,"[2488914, 2523050]"
25108,2488919,"[2488919, 2524948, 2526348, 2529488]"
25109,2488927,"[2488927, 2502534, 2526277, 2526966]"
25110,2488929,"[2488929, 2489254, 2494805, 2508264]"
25111,2488932,"[2488932, 2502739, 2526989, 2532911]"
25112,2488934,"[2488934, 2506742, 2513448, 2517153]"
25113,2488936,"[2488936, 2497870, 2502327, 2512481]"
25114,2488940,"[2201224, 2209898, 2488940, 2491206]"
25115,2488943,"[2488943, 2498176, 2524314, 2536974]"
25116,2488944,"[2488944, 2522093, 2526121, 2536460]"
25117,2488945,"[2488945, 2505224, 2508148, 2534608]"
25118,2488946,"[2488946, 2500784, 2507175, 2509282]"
25119,2488949,"[2488949, 2497034, 2508150, 2516268]"
25120,2488950,"[2488950, 2489633, 2503946, 2506995]"
25121,2488951,"[2488951, 2506384, 2512311, 2525536]"
25122,2488953,"[2488953, 2502887, 2528488, 2536478]"
25123,2488956,"[2488956, 2491462, 2513523]"
25124,2488957,"[2488957, 2493331, 2510246, 2535913]"
25125,2488960,"[2488960, 2494087, 2499680, 2529394]"
25126,2488972,"[2488972, 2507444, 2507658, 2513566]"
25127,2488974,"[2488974, 2492060, 2505851, 2505988]"
25128,2488978,"[2487928, 2488978, 2509662, 2534190]"
25129,2488979,"[2470541, 2488979, 2490023, 2491389]"
25130,2488980,"[2488980, 2491605, 2511080, 2515836]"
25131,2488982,"[2487721, 2488982, 2501480, 2509337]"
25132,2488983,"[2488983, 2494194, 2511638, 2519294]"
25133,2488984,"[1307450, 2488984, 2515815, 2523073]"
25134,2488985,"[2488985, 2513256, 2520836, 2529292]"
25135,2488993,"[2352506, 2388217, 2488993, 2496724]"
25136,2488998,[2488998]
25137,2488999,"[2488999, 2490396, 2492308, 2500552]"
25138,2489000,[2489000]
25139,2489001,"[2489001, 2494438, 2511553, 2527737]"
25140,2489004,"[2489004, 2499758, 2502192, 2503001]"
25141,2489005,"[2489005, 2515367, 2526232, 2526662]"
25142,2489008,"[1817518, 2489008, 2500161, 2501350]"
25143,2489009,"[2489009, 2509431, 2526841, 2536128]"
25144,2489013,"[2489013, 2491229, 2492701, 2497298]"
25145,2489018,"[2343911, 2420287, 2489018, 2500109]"
25146,2489022,"[2489022, 2496264, 2504179, 2514311]"
25147,2489027,"[2489027, 2489717, 2507769, 2527047]"
25148,2489028,"[2489028, 2493182, 2495164, 2511947]"
25149,2489038,"[2489038, 2492881, 2500474, 2520386]"
25150,2489039,"[2489039, 2516342, 2533789, 2535847]"
25151,2489054,[2489054]
25152,2489055,"[463783, 2489055, 2495082, 2517512]"
25153,2489062,"[2489062, 2489345, 2492523, 2514332]"
25154,2489067,"[2489067, 2495392, 2503590, 2513481]"
25155,2489068,"[2489068, 2505044, 2508097, 2513320]"
25156,2489076,"[2489076, 2491663, 2508892, 2523559]"
25157,2489080,"[2489080, 2493905, 2495838, 2507599]"
25158,2489082,"[2489082, 2502361, 2507902, 2511734]"
25159,2489083,[2489083]
25160,2489089,"[2489089, 2507094, 2512835, 2526261]"
25161,2489093,"[2488420, 2489093, 2490013, 2525552]"
25162,2489095,"[2489095, 2517992, 2527570, 2527705]"
25163,2489100,"[2489100, 2495370, 2529130, 2533887]"
25164,2489104,"[2489104, 2509785, 2514751, 2517882]"
25165,2489106,"[2489106, 2511807, 2515671, 2524854]"
25166,2489109,"[2489109, 2494602, 2507956, 2522863]"
25167,2489111,[2489111]
25168,2489113,"[2489113, 2490624, 2520890, 2529239]"
25169,2489116,"[2489116, 2508500, 2514290, 2518095]"
25170,2489123,"[2488799, 2489123, 2507010, 2511692]"
25171,2489129,"[2489129, 2492768, 2510683, 2515802]"
25172,2489131,[2489131]
25173,2489142,"[2489142, 2489955, 2499399, 2510481]"
25174,2489147,"[2489147, 2496193, 2505535, 2515939]"
25175,2489153,"[2489153, 2492701, 2504705, 2520308]"
25176,2489164,"[2489164, 2510668, 2524480]"
25177,2489185,"[2489185, 2497106, 2511809, 2534217]"
25178,2489186,"[2489186, 2495184, 2508931, 2513110]"
25179,2489193,"[2489193, 2501232, 2507889, 2511080]"
25180,2489197,"[2489197, 2489413, 2506637, 2518977]"
25181,2489202,"[536133, 2489202, 2489915, 2516706]"
25182,2489204,"[2489204, 2524078, 2524384, 2535869]"
25183,2489219,"[2487551, 2489219, 2497938, 2524359]"
25184,2489220,"[2489220, 2497040, 2518321, 2524167]"
25185,2489222,"[2489222, 2521860, 2530554]"
25186,2489226,"[2489226, 2492260, 2511160, 2518643]"
25187,2489227,"[2489227, 2489282, 2493890, 2519728]"
25188,2489228,"[2489228, 2491945, 2513137, 2517371]"
25189,2489230,"[2489230, 2498946, 2501297, 2506942]"
25190,2489234,"[2489234, 2494447, 2500595, 2501464]"
25191,2489241,"[2489241, 2505368, 2524372, 2533340]"
25192,2489243,"[2489243, 2500102, 2503918, 2519518]"
25193,2489248,"[2488761, 2489248, 2498666, 2535791]"
25194,2489254,"[2489254, 2507066, 2515002, 2524586]"
25195,2489255,[2489255]
25196,2489265,"[2489265, 2502419, 2520777, 2523339]"
25197,2489267,"[2489267, 2511353, 2525142, 2536842]"
25198,2489274,"[2487722, 2489274, 2502090, 2507605]"
25199,2489276,"[2489276, 2514143, 2518766, 2533358]"
25200,2489280,"[2236394, 2489280, 2493560, 2511788]"
25201,2489281,"[2489281, 2495897, 2508086, 2517337]"
25202,2489282,"[2489282, 2519728, 2531173, 2535815]"
25203,2489307,"[2488740, 2489307, 2512437, 2523270]"
25204,2489310,"[2489310, 2500683, 2501455, 2531049]"
25205,2489312,"[2489312, 2490405, 2519433, 2535655]"
25206,2489313,"[2489313, 2489855, 2517028, 2528015]"
25207,2489314,"[2489314, 2493782, 2506446, 2522474]"
25208,2489318,"[2489318, 2495877, 2516735, 2521897]"
25209,2489330,"[2489330, 2491689, 2492979, 2504177]"
25210,2489331,"[2489331, 2502872, 2509598, 2534591]"
25211,2489332,"[2489332, 2492015, 2495179, 2512350]"
25212,2489342,"[2489342, 2500140, 2509179, 2519083]"
25213,2489343,"[2489343, 2516455]"
