,chembl_id,molregno,chembl-name,smiles
390603,CHEMBL272878,441015,,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3cccc(Cl)c3)c2cc1OC
390604,CHEMBL270548,441016,,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1OC
390628,CHEMBL405532,441041,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(NC(=O)OCc4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4)cccc3nc2-1
390644,CHEMBL270057,441058,,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3cccc(C)c3)c2cc1OC
390645,CHEMBL411630,441059,,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1OC
390686,CHEMBL429430,441101,,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccccc3)c2cc1OC
390743,CHEMBL406496,441160,,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OCc4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c([N+](=O)[O-])c4)ccc3nc2-1
390754,CHEMBL271984,441171,,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC
390756,CHEMBL270745,441174,,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)ccnc4c3)c2cc1OC
390758,CHEMBL429585,441176,,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3F)c2cc1OC
390784,CHEMBL273062,441203,,COc1ccc2c(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)ccnc2c1
390786,CHEMBL410111,441205,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cc(-c2ccccc2)ccn1)[C@@H](C)O)B(O)O
390833,CHEMBL407947,441257,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(-c2ccccc2)cc1)[C@@H](C)O)B(O)O
390834,CHEMBL270727,441258,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)c1)[C@@H](C)O)B(O)O
390858,CHEMBL411694,441287,"3-DEOXY-2,3-DIDEHYDRO-EPO A",C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@@H]2CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)/C=C/C(=O)O1
390873,CHEMBL270762,441305,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc2ccccc2c1)[C@@H](C)O)B(O)O
391028,CHEMBL271824,441494,,Cc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1c(C)ccc1C
391091,CHEMBL270686,441561,MERIOLIN 3,COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12
391109,CHEMBL429910,441579,DAPAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
391156,CHEMBL270766,441631,SERGLIFLOZIN A,COc1ccc(Cc2ccccc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
391215,CHEMBL270738,441706,,CCC(CC)Oc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C
391360,CHEMBL259675,441868,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cncc(-c2ccccc2)n1)[C@@H](C)O)B(O)O
391363,CHEMBL269875,441871,,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cnc(-c2ccccc2)cn1)[C@@H](C)O)B(O)O
391392,CHEMBL411512,441905,,CCc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)C#N
391401,CHEMBL409512,441914,,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1C(N)=O
391434,CHEMBL271118,441951,,CCc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@H]2C(C#N)C#N
391751,CHEMBL272460,442279,,COc1cc(C(=O)c2c(N)c3cccc(OC)c3n2C)cc(OC)c1OC
391775,CHEMBL412099,442303,,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1
392216,CHEMBL508878,442770,,C=C(/C=C/C=C(\C)CCC=C(C)C)[C@@H]1CC[C@]2([C@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O)[C@@H]1O
392366,CHEMBL509175,442927,RORIDIN E,CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C\C=C\[C@H]([C@@H](C)O)OCC/C(C)=C/C(=O)OC[C@@]2(CC1)[C@]4(C)[C@]31CO1
392368,CHEMBL452984,442929,JASPLAKINOLIDE B,C=C1C[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@@H](c2ccc(O)cc2)CC(=O)O[C@@H](C)C[C@@H](C)C1=O
392382,CHEMBL1554,442943,DACTINOMYCIN,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O
392525,CHEMBL448053,443096,,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@@H]3CC(CC(C)=O)C(=O)O3)O2)O1
392765,CHEMBL196,443348,ASCORBIC ACID,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
392829,CHEMBL502127,443413,CALACTIN,C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C=O)[C@@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54O)C[C@H]3O[C@@H]2O1
392842,CHEMBL470867,443427,TASPINE,COc1ccc2c(=O)oc3c(OC)cc(CCN(C)C)c4c(=O)oc1c2c34
393290,CHEMBL508185,443901,,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
393292,CHEMBL455056,443904,CUCURBITACIN E,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
393293,CHEMBL485998,443905,FRIEDELINE,C[C@H]1C(=O)CC[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@]4(C)[C@H]3CC[C@@]21C
393294,CHEMBL486393,443906,LUPENONE,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
393340,CHEMBL487194,443957,AILANTHINONE,CCC(C)C(=O)O[C@H]1C(=O)O[C@@H]2C[C@H]3C(C)=CC(=O)[C@@H](O)[C@]3(C)[C@H]3[C@]4(O)OC[C@@]23[C@@H]1[C@@H](C)[C@H]4O
393344,CHEMBL500852,443961,,CC(=O)O[C@@]12CO[C@@H]1C[C@@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
393365,CHEMBL509850,443988,AUSTROBAILIGNAN 1,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc2c1OCO2
393404,CHEMBL1556,444029,INOSINE,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
393551,CHEMBL455357,444195,,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
393570,CHEMBL508523,444216,,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1cn(C)c2ccccc12
393586,CHEMBL454574,444234,,CN[C@@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1
393782,CHEMBL457935,444446,HEMIASTERLINS B,CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)C)C(C)(C)c1c[nH]c2ccccc12
394147,CHEMBL520568,444829,PHELLIGRIDIN C,O=c1oc2cc(/C=C/c3ccc(O)cc3)oc(=O)c2c2cc(O)c(O)cc12
394201,CHEMBL487200,444890,TYLOCREBRINE,COc1cc2c3c(c4ccc(OC)c(OC)c4c2cc1OC)CN1CCC[C@@H]1C3
394392,CHEMBL509895,445098,BRUCEANTIN,COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(=O)/C=C(\C)C(C)C)C(=O)O[C@@H]3C[C@H]1C(C)=C(O)C(=O)C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O
394485,CHEMBL499703,445200,RENIERAMYCIN J,C/C=C(/C)C(=O)OC[C@H]1C2=C(C[C@H]3[C@H]4c5c(O)c(OC)c(C)c(O)c5[C@H](O)[C@@H]([C@H](O)N31)N4C)C(=O)C(C)=C(OC)C2=O
394666,CHEMBL517712,445395,ATROPINE,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
395118,CHEMBL507237,445910,CUCURBITACIN B,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
395213,CHEMBL444290,446016,SIMPLEXIN,C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](CCCCCCCCC)(O[C@@H]1[C@@H]3[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]14)O2
395302,CHEMBL504757,446114,ISOTETRANDRINE,COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
395448,CHEMBL1563,446279,DAUNORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
395465,CHEMBL455319,446301,SUPERSTOLIDE B,CO[C@@H]1C[C@H](OC(N)=O)[C@@H]2C=C[C@@H]3/C=C(C)/C=C/[C@@H](C)[C@H](/C(C)=C/[C@@H](C)NC(C)=O)OC(=O)/C=C/C=C(C)\C=C\[C@]3(C)[C@@H]2C1
395519,CHEMBL455110,446374,,C#C[C@@H](O)/C=C/CCCCCCCCC/C=C\CCCCCC
395759,CHEMBL459613,446634,MAILIOHYDRIN,C=C1C[C@@H](O)[C@@H](Br)C(C)(C)[C@@]12C=C[C@@](O)(C(Br)Br)CC2
395883,CHEMBL512504,446780,,N#Cc1c(O)c2c(-c3ccc(-c4ccccc4O)cc3)csc2[nH]c1=O
395885,CHEMBL511142,446784,BUPRENORPHINE,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
396383,CHEMBL452001,447310,,CN(C)c1ccc(/C=C2\COc3ccccc3C2=O)cc1
396482,CHEMBL450786,447415,PHA-665752,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1
396508,CHEMBL509032,447450,TAE-684,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
396630,CHEMBL461282,447575,,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccc(Cl)cc3)cc2)ccc1C(=O)O
396631,CHEMBL516804,447576,,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(F)c3)cc2)ccc1C(=O)O
396632,CHEMBL518168,447577,,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(O)c3)cc2)ccc1C(=O)O
396894,CHEMBL469685,447841,,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(N)c3)cc2)ccc1C(=O)O
396895,CHEMBL469884,447842,,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccc(N)cc3)cc2)ccc1C(=O)O
396896,CHEMBL512147,447843,,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)cc2)ccc1C(=O)O
397046,CHEMBL488430,447996,,C[C@H](Cc1ccc(-c2ccc(C(=O)O)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1
397047,CHEMBL488431,447997,,C[C@@H](Cc1ccc(-c2ccc(C(=O)O)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1
397048,CHEMBL487443,447998,,CC(C)Oc1cc(-c2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O
397130,CHEMBL520903,448081,,COc1cc(-c2ccc(C[C@@H](C)NC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O
397131,CHEMBL488051,448082,,CCOc1cc(-c2ccc(C[C@@H](C)NC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O
397222,CHEMBL453322,448179,,CC(C)COc1cc(-c2ccc(C[C@@H](C)NC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O
397223,CHEMBL509156,448180,,C[C@H](Cc1ccc(-c2ccc(C(=O)O)c(OC3CCCCC3)c2)cc1)NC[C@H](O)c1ccccc1
397224,CHEMBL453323,448181,,CC(C)Oc1cc(-c2ccc(CC(C)(C)NC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O
397225,CHEMBL453835,448182,,CC(C)Oc1cc(-c2ccc(C[C@H](CO)NC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O
397295,CHEMBL510100,448255,,CC(C)Oc1cc(-c2ccc(CCN[C@@H](C)[C@H](O)c3ccc(O)cc3)cc2)ccc1C(=O)O
397298,CHEMBL451760,448258,,CC(C)Cc1cc(-c2ccc(CCN[C@@H](C)[C@H](O)c3ccccc3)cc2)ccc1C(=O)O
397303,CHEMBL452024,448265,,CCCN1COc2ccc3nc4c(cc3c2C1)Cn1c-4cc2c(c1=O)COC(=O)[C@]2(O)CC
397379,CHEMBL453056,448341,,C[C@H](Cc1ccc(-c2ccc(C(=O)O)c(OC3CCCCC3)c2)cc1)NC[C@H](O)c1cccnc1
397444,CHEMBL451772,448408,,CC(C)Oc1cc(-c2ccc(OCCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O
397445,CHEMBL452033,448409,,CCCOc1cc(-c2ccc(OCCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O
397446,CHEMBL452034,448410,,CC(C)COc1cc(-c2ccc(OCCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O
397447,CHEMBL453575,448411,,CC(C)Cc1cc(-c2ccc(OCCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O
397519,CHEMBL461301,448484,,O=C(O)c1ccc(-c2ccc(OCCNC[C@H](O)c3cccc(Cl)c3)cc2)cc1OC1CCCCC1
397520,CHEMBL516785,448485,,CC(C)Oc1cc(-c2ccc(OCCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O
397521,CHEMBL460256,448486,,CCCOc1cc(-c2ccc(OCCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O
397522,CHEMBL460257,448487,,CC(C)COc1cc(-c2ccc(OCCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O
397608,CHEMBL459862,448580,,O=C(O)c1ccc(-c2ccc(OCCNC[C@H](O)c3ccccc3)cc2)cc1OC1CCCCC1
397609,CHEMBL459863,448581,,CCCOc1cc(-c2ccc(CCCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O
397610,CHEMBL459645,448582,,CCCOc1cc(-c2ccc(NCCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O
397611,CHEMBL459646,448583,,CC(C)Cc1cc(-c2ccc(OCCNC[C@H](O)c3ccc(N)nc3)cc2)ccc1C(=O)O
397691,CHEMBL461292,448664,,CCN(C(=O)c1ccc([C@](C)(O)C(F)(F)F)cc1)C1CCCCC1
397761,CHEMBL469698,448736,,C[C@](O)(c1ccc(C(=O)N(C2CCCCC2)C2CC2)cc1)C(F)(F)F
397762,CHEMBL469699,448737,,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@H](c3ccccc3)CC2)cc1)C(F)(F)F
397764,CHEMBL511828,448739,,C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@H](c3ccc(C#N)cc3)CC2)cc1)C(F)(F)F
397804,CHEMBL471363,448781,,Nc1ccccc1NC(=O)c1ccc(NCC(=O)OCc2cccnc2)cc1
397806,CHEMBL457090,448783,,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)OCOC(=O)NCC(=O)Nc2ccccc2NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)C(C)(C)CCC1
397809,CHEMBL471364,448786,,CCCC(=O)OCc1ccc(OC(=O)/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)cc1
397901,CHEMBL511658,448880,,Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1C
397902,CHEMBL472125,448881,,Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1CO
397904,CHEMBL472304,448883,,Cc1cc(F)ccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1O
397905,CHEMBL513423,448884,,O[C@H]1C[C@H](CN2CC[C@H](c3ccc(F)cc3Cl)[C@@H](O)C2)CCc2cccnc21
397919,CHEMBL481660,448898,,CCc1c(C(=O)N[C@H](CO)c2ccc(-c3ccccc3)cc2)c2c(n1CC[C@@H](O)C[C@@H](O)CC(=O)O)CCCC2
397922,CHEMBL504314,448901,,Cn1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(S(N)(=O)=O)cc1
397924,CHEMBL501917,448903,,CN(C)C(=O)c1ccc(NC(=O)c2c(-c3ccc(F)cc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)n2C)cc1
397954,CHEMBL506982,448933,,CCOC(=O)c1cnc2c(cnn2CC)c1NC1CCOCC1
397960,CHEMBL521203,448940,,CCn1ncc2c(NC3CCOCC3)c(C(=O)NCc3ccccc3)cnc21
398016,CHEMBL487631,448997,,CC(C)c1c(C(=O)N[C@H](CO)c2ccccc2)nc(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
398017,CHEMBL487632,448998,,CC(C)c1c(C(=O)N(C)[C@@H](C)c2ccccc2)nc(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
398019,CHEMBL520068,449000,,CC(C)n1c(C(=O)NCc2cccc(F)c2)nc(-c2ccc(F)cc2)c1CC[C@@H](O)C[C@@H](O)CC(=O)O
398021,CHEMBL488821,449002,,Cc1cnc(CNC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)n2C)cn1
398022,CHEMBL455524,449003,,COC(=O)c1ccc(NC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)n2C)cc1
398061,CHEMBL488634,449042,,CCn1ncc2c(NC3CCOCC3)c(C(=O)NCC3CCCCC3)cnc21
398088,CHEMBL488636,449069,,CC(C)c1c(C(=O)NCc2ccccc2)nc(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
398089,CHEMBL488297,449070,,CC(C)c1c(C(=O)NCc2ccccc2)nc(-c2ccc(F)c(F)c2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
398091,CHEMBL488298,449072,,CC(C)n1c(C(=O)NCc2ccccc2)nc(-c2ccc(F)cc2)c1CC[C@@H](O)C[C@@H](O)CC(=O)O
398098,CHEMBL452139,449079,,CC(C)c1c(S(=O)(=O)NN2CCOCC2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
398099,CHEMBL504300,449080,,COC(=O)Cc1ccc(NS(=O)(=O)c2c(-c3ccc(F)cc3)c(-c3ccc(F)cc3)n(CC[C@@H](O)C[C@@H](O)CC(=O)O)c2C(C)C)cc1
398429,CHEMBL509900,449422,,Cc1ccc2[nH]c(N(Cc3ccc(C(=O)Nc4nnn[nH]4)cc3)[C@H]3CC[C@H](C(C)(C)C)CC3)nc2c1
398501,CHEMBL459457,449500,,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2ccccc21
398571,CHEMBL459034,449570,,CCC(O)(CC)CS[C@H](C)C1=CC[C@H]2/C(=C/C=C3C[C@@H](O)C(OCCO)[C@H](O)C3)CCC[C@]12C
398627,CHEMBL459208,449631,,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)c2ccc(C3CCCCC3)cc2)nc2ccccc21
398628,CHEMBL458145,449632,,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(O)ccc21
398629,CHEMBL514116,449633,,CCC(O)(CC)CS[C@H](C)C1=CC[C@H]2/C(=C/C=C3C[C@@H](O)C(OCCO)[C@H](O)C3)CCC[C@]12C
398698,CHEMBL513067,449706,,COc1ccc2c(c1)nc(N(Cc1ccc(C(=O)Nc3nnn[nH]3)cc1)[C@H]1CC[C@H](C(C)(C)C)CC1)n2C
398699,CHEMBL518939,449707,,CCOc1ccc2c(c1)nc(N(Cc1ccc(C(=O)Nc3nnn[nH]3)cc1)[C@H]1CC[C@H](C(C)(C)C)CC1)n2C
398702,CHEMBL448921,449710,,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(OCC3CCCC3)ccc21
398715,CHEMBL469912,449724,PUROMYCIN,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1
398766,CHEMBL471979,449775,,COc1ccc2nc(N(Cc3ccc(C(=O)Nc4nnn[nH]4)cc3)[C@H]3CC[C@H](C(C)(C)C)CC3)n(C)c2c1
398768,CHEMBL472154,449777,,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(F)ccc21
398791,CHEMBL471980,449802,,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1
398832,CHEMBL472168,449844,,Cc1ccccc1C1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1
398833,CHEMBL513585,449846,,Cc1ccccc1C1CCN(C[C@@H]2CCc3c(C)cccc3[C@@H](O)C2)CC1
398834,CHEMBL472325,449847,,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(Br)ccc21
398836,CHEMBL470955,449849,,Cc1cc2nc(N(Cc3ccc(C(=O)Nc4nnn[nH]4)cc3)[C@H]3CC[C@H](C(C)(C)C)CC3)n(C)c2cc1C
398838,CHEMBL472160,449851,,C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)C([C@@H](C)CCCC(C)(C)O)=CC[C@@H]23)C[C@H]1O
398906,CHEMBL511964,449921,,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(Cl)c(Cl)cc21
398965,CHEMBL486644,449982,,O[C@H]1C[C@H](CN2CCC(c3c(Cl)cccc3Cl)CC2)CCc2cccnc21
399456,CHEMBL518166,450478,,Cc1cccc(C)c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(Oc3cccnc3)nc21
399616,CHEMBL461384,450644,,CC(C)c1noc(C2CCN(c3ncnc(Nc4ccc(S(C)(=O)=O)cc4F)c3[N+](=O)[O-])CC2)n1
400155,CHEMBL452569,451246,,COc1ccc(NC(=O)Nc2nn(C)c3cc(Oc4ccnc5cc(OC)c(OC)cc45)ccc23)cc1
400162,CHEMBL511115,451253,CILOMILAST,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1
400425,CHEMBL518513,451520,,Cc1cc(S(=O)(=O)Nc2nc3ccccc3c(=O)n2Cc2ccco2)c(S)cc1Cl
400469,CHEMBL462003,451565,,COc1cc2nccc(Oc3ccc4c(NC(=O)c5ccc(F)c(Cl)c5)nn(C)c4c3)c2cc1OC
400529,CHEMBL518203,451625,,COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C)c5)nn(C)c4c3)c2cc1OC
400531,CHEMBL462168,451627,,COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C(F)(F)F)c5)nn(C)c4c3)c2cc1OC
401127,CHEMBL508643,452233,,COc1cc2nccc(Oc3ccc4c(NC(=O)Nc5ccccc5)nn(C)c4c3)c2cc1OC
401128,CHEMBL509707,452234,,COc1cc2nccc(Oc3ccc4c(NC(=O)Nc5ccc(C)cc5)nn(C)c4c3)c2cc1OC
401861,CHEMBL488248,453013,,Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc2c1=O
402031,CHEMBL448290,453189,THIOINOSINE,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
402069,CHEMBL507361,453228,MIRDAMETINIB,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
402305,CHEMBL462574,453484,,Cc1cc(C(=O)N2CCCCc3ccccc32)ccc1CNC(=O)N1C[C@H](O)C[C@H]1C(=O)N(C)C
402381,CHEMBL475534,453570,NITRENDIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
402404,CHEMBL515607,453594,,CO[C@@H]1C[C@@H](C(=O)N(C)C)N(C(=O)NCc2ccc(C(=O)N3CCCCc4ccccc43)cc2C)C1
402405,CHEMBL472697,453595,,CCO[C@@H]1C[C@@H](C(=O)N(C)C)N(C(=O)NCc2ccc(C(=O)N3CCCCc4ccccc43)cc2C)C1
