,compound_id,cell_id,active
5908978,2520028,646,-1
5908979,2507673,646,-1
5908980,2525549,646,-1
5908981,2492710,646,-1
5908982,2496230,646,-1
5908983,2491463,646,-1
5908984,2501030,646,-1
5908985,2521081,646,-1
5908986,2497509,646,-1
5908987,2512300,646,-1
5908988,2506805,646,-1
5908989,2499403,646,-1
5908990,2503692,646,-1
5908991,2502180,646,-1
5908992,2491271,646,-1
5908993,2522478,646,-1
5908994,2493844,646,-1
5908995,2534854,646,-1
5908996,2505260,646,-1
5908997,2507167,646,-1
5908998,2509984,646,-1
5908999,2533408,646,-1
5909000,2502804,646,-1
5909001,2499029,646,-1
5909002,2496863,646,-1
5909003,2504554,646,-1
5909004,2498516,646,-1
5909005,2499466,646,-1
5909006,2526431,646,-1
5909007,2511319,646,-1
5909008,2526459,646,-1
5909009,2535342,646,-1
5909010,2521504,646,-1
5909012,2502777,646,-1
5909014,2491587,646,-1
5909019,2503268,646,-1
5909023,2489405,646,-1
5909024,2494652,646,-1
5909025,2512422,646,-1
5909026,2509698,646,-1
5909027,2517859,646,-1
5909028,2503686,646,-1
5909030,2502191,646,-1
5909031,2499979,560,-1
5909032,2513851,560,-1
5909033,2520159,560,-1
5909034,2497610,560,-1
5909036,2499979,622,-1
5909037,2513851,622,-1
5909038,2520159,622,-1
5909039,2497610,622,-1
5909040,514994,622,-1
5909041,2499979,770,-1
5909042,2513851,770,-1
5909043,2520159,770,-1
5909044,2497610,770,-1
5909045,514994,770,-1
5909116,2493382,583,-1
5909117,2497399,583,-1
5909118,2497728,583,-1
5909119,2514876,583,-1
5909120,2501114,583,-1
5909121,2513743,583,-1
5909122,2487832,583,-1
5909123,2520291,583,-1
5909124,2511955,583,-1
5909125,2496271,583,-1
5909126,2536761,583,-1
5909127,2503600,583,-1
5909128,2509457,583,-1
5909129,2502177,583,-1
5909130,2535212,583,-1
5909131,2497601,583,-1
5909132,2505741,583,-1
5909133,2156571,583,-1
5909134,96210,583,-1
5909135,2534146,583,-1
5909136,2522105,583,-1
5909137,2494635,583,-1
5909138,2491716,583,-1
5909139,2502363,583,-1
5909140,2532426,583,-1
5909141,2525726,583,-1
5909142,2487867,583,-1
5909143,2529750,583,-1
5909144,2491112,583,-1
5909145,2523048,583,-1
5909146,2523048,726,-1
5909147,2523048,325,-1
5909148,2523048,646,-1
5909149,2523048,770,-1
5909150,2523048,721,-1
5909168,2532952,5585,-1
5909169,2519429,5585,-1
5909170,2534474,5585,-1
5909171,2491627,5585,-1
5909172,2516443,5585,-1
5909173,2490472,5585,-1
5909174,2517765,499,-1
5909175,2531024,499,-1
5909176,2510036,499,-1
5909177,2505716,499,-1
5909178,2500869,499,-1
5909179,2505339,499,-1
5909180,2497195,499,-1
5909181,2524211,499,-1
5909182,2500423,499,-1
5909186,2511416,491,-1
5909187,2525780,491,-1
5909188,243049,491,-1
5909190,2511416,439,-1
5909191,2525780,439,-1
5909192,243049,439,-1
5909206,2528579,1616,-1
5909207,2490023,1616,-1
5909208,2488979,1616,-1
5909209,2491389,1616,-1
5909210,2537093,1616,-1
5909211,2503716,1616,-1
5909212,2470541,1616,-1
5909213,2483559,1616,-1
5909214,2483938,1616,-1
5909215,2518619,1616,-1
5909216,2500365,1616,-1
5909217,2506912,1616,-1
5909218,2507706,1616,-1
5909219,2535520,1616,-1
5909220,2510589,1616,-1
5909221,2515647,1616,-1
5909222,2498510,1616,-1
5909223,2507843,1616,-1
5909227,2510720,325,-1
5909228,2502429,325,-1
5909229,2510720,747,-1
5909230,2502429,747,-1
5909231,2510720,451,-1
5909232,2502429,451,-1
5909233,2510720,676,-1
5909234,2502429,676,-1
5909235,2510720,646,-1
5909236,2502429,646,-1
5909237,2510720,512,-1
5909238,2502429,512,-1
5909239,2510720,533,-1
5909240,2502429,533,-1
5909241,2510720,590,-1
5909242,2502429,590,-1
5909243,499506,5604,-1
5909244,2526805,5604,-1
5909245,2504601,5604,-1
5909246,2521653,5604,-1
5909247,2529608,5604,-1
5909248,2508979,5604,-1
5909249,2525816,5604,-1
5909250,2497943,5604,-1
5909251,2523322,5604,-1
5909252,2516303,5604,-1
5909253,2528444,5604,-1
5909254,2525431,5604,-1
5909255,2502047,5604,-1
5909256,2515777,5604,-1
5909257,2513870,5604,-1
5909258,2494523,5604,-1
5909259,2515080,5604,-1
5909260,2504455,5604,-1
5909261,2535633,5604,-1
5909262,2530168,5604,-1
5909263,2489867,5604,-1
5909264,2488182,5604,-1
5909265,2515561,5604,-1
5909266,2505682,5604,-1
5909267,2516589,5604,-1
5909268,2493042,5604,-1
5909269,2507263,5604,-1
5909270,2491047,5604,-1
5909271,2526274,5604,-1
5909272,2519404,5604,-1
5909273,2510544,5604,-1
5909275,2502124,655,-1
5909276,2512323,655,-1
5909277,2516361,655,-1
5909278,2505969,655,-1
5909279,2489661,655,-1
5909280,2503981,655,-1
5909281,2521918,655,-1
5909282,2521914,655,-1
5909283,2496563,655,-1
5909284,2528423,655,-1
5909285,2497017,655,-1
5909286,2522448,655,-1
5909287,2496503,655,-1
5909288,2513560,655,-1
5909289,2508933,655,-1
5909290,2501801,655,-1
5909291,2529503,655,-1
5909292,2504062,655,-1
5909293,2528883,655,-1
5909295,360948,655,-1
5909298,2502124,5678,-1
5909299,2512323,5678,-1
5909300,2516361,5678,-1
5909301,2505969,5678,-1
5909302,2489661,5678,-1
5909303,2503981,5678,-1
5909304,2521918,5678,-1
5909305,2521914,5678,-1
5909306,2496563,5678,-1
5909307,2528423,5678,-1
5909308,2497017,5678,-1
5909309,2522448,5678,-1
5909310,2496503,5678,-1
5909311,2513560,5678,-1
5909312,2508933,5678,-1
5909313,2501801,5678,-1
5909314,2529503,5678,-1
5909315,2504062,5678,-1
5909316,2528883,5678,-1
5909317,11305,5678,-1
5909318,360948,5678,-1
5909320,88797,5678,-1
5909340,70674,491,-1
5909343,83838,631,-1
5909344,83838,406,-1
5909346,83838,308,-1
5909347,83838,334,-1
5909348,83838,1381,-1
5909349,2501087,646,-1
5909352,2501087,721,-1
5909353,71256,721,-1
5909355,2501087,455,-1
5909357,8682,455,-1
5909358,2501087,757,-1
5909360,8682,757,-1
5909361,2501087,555,-1
5909364,2501087,408,-1
5909367,2501087,594,-1
5909368,71256,594,-1
5909369,8682,594,-1
5909370,2501087,502,-1
5909415,2517738,749,-1
5909416,2490584,749,-1
5909417,2535363,749,-1
5909418,2510157,749,-1
5909419,2509045,749,-1
5909420,2508686,749,-1
5909421,2493615,749,-1
5909422,2493112,749,-1
5909423,2502052,749,-1
5909424,2525799,749,-1
5909425,78477,749,-1
5909571,2506147,503,-1
5909572,2533910,503,-1
5909574,2496751,555,-1
5909576,2496751,325,-1
5909578,1343385,659,-1
5909579,2503702,659,-1
5909580,2526413,659,-1
5909581,2517276,659,-1
5909582,2509777,659,-1
5909583,2501781,659,-1
5909584,2527201,659,-1
5909585,2498846,659,-1
5909586,2522856,659,-1
5909588,1343400,659,-1
5909589,2511615,659,-1
5909590,1343403,659,-1
5909591,2499007,659,-1
5909592,235784,659,-1
5909593,2501485,491,-1
5909594,2504687,491,-1
5909596,2500011,491,-1
5909597,2498186,491,-1
5909598,2526203,491,-1
5909599,2533708,491,-1
5909600,2498207,491,-1
5909601,2519018,491,-1
5909602,2503938,491,-1
5909603,2525393,491,-1
5909604,2500967,491,-1
5909605,2526196,491,-1
5909606,2494682,491,-1
5909607,2493987,491,-1
5909613,2498186,325,-1
5909615,2533708,325,-1
5909616,2498207,325,-1
5909617,2519018,325,-1
5909618,2503938,325,-1
5909619,2525393,325,-1
5909620,2500967,325,-1
5909621,2526196,325,-1
5909622,2494682,325,-1
5909623,2493987,325,-1
5909625,2501485,141,-1
5909627,2507835,141,-1
5909628,2500011,141,-1
5909629,2498186,141,-1
5909630,2526203,141,-1
5909631,2533708,141,-1
5909632,2498207,141,-1
5909634,2503938,141,-1
5909635,2525393,141,-1
5909637,2526196,141,-1
5909719,2491826,5634,-1
5909723,2532871,726,-1
5909724,2491699,726,-1
5909725,2502487,726,-1
5909726,418736,726,-1
5909727,2438897,726,-1
5909855,2532871,749,-1
5909856,2491699,749,-1
5909857,2502487,749,-1
5909858,418736,749,-1
5909859,2438897,749,-1
5909882,706244,646,-1
5909883,1250308,646,-1
5909884,2508093,1732,-1
5909885,2516888,1732,-1
5909886,2526394,1732,-1
5909887,2518030,1732,-1
5909888,2521611,1732,-1
5909889,2524134,1732,-1
5909890,2531715,1732,-1
5909891,2518446,1732,-1
5909892,2496339,1732,-1
5909893,2503297,1732,-1
5909894,2533561,1732,-1
5909895,2504162,1732,-1
5909896,2501349,1732,-1
5909897,2511444,1732,-1
5909898,2508981,1732,-1
5909899,2489344,1732,-1
5909900,2500883,1732,-1
5909901,2491998,1732,-1
5909902,2491410,1732,-1
5909903,2525125,1732,-1
5909904,2535032,1732,-1
5909905,2513967,1732,-1
5909906,2532435,1732,-1
5909907,2527161,1732,1
5909908,2524044,1732,-1
5909909,2515156,1732,-1
5909910,2512994,1732,-1
5909911,2535808,1732,-1
5909912,2534233,1732,-1
5909913,2493182,1732,-1
5909914,2515898,1732,-1
5909915,2489028,1732,-1
5909916,2495164,1732,-1
5909917,2515444,1732,1
5909918,2494411,1732,1
5909919,2511947,1732,1
5909920,2511947,5698,1
5909937,2526855,635,-1
5909938,2504382,635,-1
5909939,2522187,635,-1
5909940,2498959,635,-1
5909941,2529552,635,-1
5909942,2534494,635,-1
5909943,2516209,635,-1
5909944,2501959,635,-1
5909945,2528448,635,-1
5909947,499980,635,-1
5909965,1626740,649,-1
5909966,2530554,649,-1
5909967,2521860,649,-1
5909968,2489222,649,-1
5909969,1626740,5654,-1
5909970,2530554,5654,-1
5909971,2521860,5654,-1
5909972,2489222,5654,-1
5909973,1626740,826,-1
5909974,2530554,826,-1
5909975,2521860,826,-1
5909976,2489222,826,-1
5909977,1626740,491,-1
5909978,2530554,491,-1
5909979,2521860,491,-1
5909980,2489222,491,-1
5909984,2534321,726,-1
5909985,2516057,726,-1
5909986,2494520,726,-1
5909987,2508547,726,-1
5909988,2499999,726,-1
5909989,2498295,726,-1
5909990,2526891,726,-1
5909991,2524268,726,-1
5909992,2524958,726,1
5909993,2487802,726,-1
5909994,2509637,726,-1
5909995,2492455,726,-1
5909996,2532464,726,-1
5909997,2501501,726,1
5909998,2532455,726,1
5909999,2491223,726,-1
5910000,2506114,726,-1
5910001,2506466,726,-1
5910002,2492971,726,1
5910003,2533821,726,-1
5910004,2534932,726,-1
5910005,2495791,726,-1
5910006,2511225,726,-1
5910007,2511945,726,1
5910008,2497441,726,1
5910009,2530964,726,-1
5910010,2517366,726,-1
5910011,2527832,726,-1
5910012,2536322,726,-1
5910013,2534053,726,-1
5910014,2514970,726,1
5910015,2489422,726,1
5910016,2529142,726,1
5910019,2534321,721,-1
5910020,2516057,721,-1
5910021,2494520,721,-1
5910022,2508547,721,-1
5910023,2499999,721,-1
5910024,2498295,721,-1
5910025,2526891,721,-1
5910026,2524268,721,-1
5910027,2524958,721,1
5910028,2487802,721,-1
5910029,2509637,721,-1
5910030,2492455,721,-1
5910031,2532464,721,-1
5910032,2501501,721,1
5910033,2532455,721,1
5910034,2491223,721,-1
5910035,2506114,721,-1
5910036,2506466,721,-1
5910037,2492971,721,-1
5910038,2533821,721,-1
5910039,2534932,721,-1
5910040,2495791,721,-1
5910041,2511225,721,-1
5910042,2511945,721,-1
5910043,2497441,721,1
5910044,2530964,721,-1
5910045,2517366,721,-1
5910046,2527832,721,-1
5910047,2536322,721,-1
5910048,2534053,721,-1
5910049,2514970,721,1
5910050,2489422,721,1
5910051,2529142,721,1
5910052,2372895,721,-1
5910054,2534321,646,-1
5910055,2516057,646,-1
5910056,2494520,646,-1
5910057,2508547,646,-1
5910058,2499999,646,-1
5910059,2498295,646,-1
5910060,2526891,646,-1
5910061,2524268,646,-1
5910062,2524958,646,1
5910063,2487802,646,-1
5910064,2509637,646,-1
5910065,2492455,646,-1
5910066,2532464,646,-1
5910067,2501501,646,1
5910068,2532455,646,-1
5910069,2491223,646,-1
5910070,2506114,646,-1
5910071,2506466,646,-1
5910072,2492971,646,-1
5910073,2533821,646,-1
5910074,2534932,646,-1
5910075,2495791,646,-1
5910076,2511225,646,-1
5910077,2511945,646,1
5910078,2497441,646,1
5910079,2530964,646,-1
5910080,2517366,646,-1
5910081,2527832,646,-1
5910082,2536322,646,-1
5910083,2534053,646,-1
5910084,2514970,646,-1
5910085,2489422,646,1
5910086,2529142,646,1
5910089,2524958,5737,-1
5910090,2529142,5737,-1
5910203,2495590,412,-1
5910210,2522738,646,1
5910237,2516659,721,-1
5910238,2520047,721,-1
5910239,2491893,721,-1
5910240,2524523,721,-1
5910241,2491635,721,-1
5910242,2496004,721,-1
5910243,2500907,721,-1
5910244,2533752,721,-1
5910245,2524258,721,-1
5910246,2509063,721,-1
5910247,2490324,721,-1
5910248,2524113,721,-1
5910250,2503547,721,-1
5910252,2505806,721,-1
5910253,2501538,721,-1
5910255,2526035,721,-1
5910256,2531217,721,-1
5910257,2531028,721,-1
5910282,2520047,325,-1
5910283,2491893,325,-1
5910284,2524523,325,-1
5910286,2496004,325,-1
5910288,2533752,325,-1
5910289,2524258,325,-1
5910292,2524113,325,-1
5910293,2496337,325,-1
5910297,2501538,325,-1
5910301,2531028,325,-1
5910303,2488826,491,-1
5910304,2509152,491,-1
5910305,2489879,491,-1
5910306,2519061,491,-1
5910307,2517777,491,-1
5910308,2496223,491,-1
5910309,2488826,303,-1
5910310,2509152,303,-1
5910311,2489879,303,-1
5910312,2519061,303,-1
5910313,2517777,303,-1
5910314,2496223,303,-1
5910315,2488826,308,-1
5910316,2509152,308,-1
5910317,2489879,308,-1
5910318,2519061,308,-1
5910319,2517777,308,-1
5910320,2496223,308,-1
5910321,2488826,726,-1
5910322,2509152,726,-1
5910323,2489879,726,-1
5910324,2519061,726,-1
5910325,2517777,726,-1
5910326,2496223,726,-1
5910327,2488826,503,-1
5910328,2509152,503,-1
5910329,2489879,503,-1
5910330,2519061,503,-1
5910331,2517777,503,-1
5910332,2496223,503,-1
5910342,2501035,726,-1
5910413,2525530,721,-1
5910414,2509769,721,-1
5910415,2506205,721,-1
5910416,2518314,721,-1
5910417,2491596,721,-1
5910419,2532911,721,-1
5910420,2526989,721,-1
5910421,2488932,721,-1
5910422,2502739,721,-1
5910423,2495438,721,-1
5910424,2510102,721,-1
5910425,2531623,721,-1
5910426,2497811,721,-1
5910427,2513255,721,-1
5910428,2502242,721,-1
5910429,2501630,721,-1
5910430,2496837,721,-1
5910431,2523212,721,-1
5910432,2527327,721,-1
5910433,2515326,721,-1
5910434,2510451,721,-1
5910435,2504417,721,-1
5910436,2523393,721,-1
5910437,2533401,721,-1
5910438,2510763,721,-1
5910439,2534332,721,-1
5910440,2524659,721,-1
5910441,2509854,721,-1
5910442,2494215,721,-1
5910443,2534193,721,-1
5910444,2491550,721,-1
5910445,2513738,721,-1
5910446,2526137,721,-1
5910447,2494021,721,-1
5910448,2498893,721,-1
5910449,2506366,721,-1
5910450,2501173,721,-1
5910451,2529933,721,-1
5910452,2514640,721,-1
5910453,2537020,721,-1
5910454,2518965,721,-1
5910455,2533843,721,-1
5910456,2502588,721,-1
5910457,2500675,721,-1
5910458,2501078,721,-1
5910459,2516581,721,-1
5910460,2499818,721,-1
5910462,2525530,491,-1
5910463,2509769,491,-1
5910464,2506205,491,-1
5910465,2518314,491,-1
5910466,2491596,491,-1
5910468,2532911,491,-1
5910469,2526989,491,-1
5910470,2488932,491,-1
5910471,2502739,491,-1
5910472,2495438,491,-1
5910473,2510102,491,-1
5910474,2531623,491,-1
5910475,2497811,491,-1
5910476,2513255,491,-1
5910477,2502242,491,-1
5910478,2501630,491,-1
5910479,2496837,491,-1
5910480,2523212,491,-1
5910481,2527327,491,-1
5910482,2515326,491,-1
5910483,2510451,491,-1
5910484,2504417,491,-1
5910485,2523393,491,-1
5910486,2533401,491,-1
5910487,2510763,491,-1
5910488,2534332,491,-1
5910489,2524659,491,-1
5910490,2509854,491,-1
5910491,2494215,491,-1
5910492,2534193,491,-1
5910493,2491550,491,-1
5910494,2513738,491,-1
5910495,2526137,491,-1
5910496,2494021,491,-1
5910497,2498893,491,-1
5910498,2506366,491,-1
5910499,2501173,491,-1
5910500,2529933,491,-1
5910501,2514640,491,-1
5910502,2537020,491,-1
5910503,2518965,491,-1
5910504,2533843,491,-1
5910505,2502588,491,-1
5910506,2500675,491,-1
5910507,2501078,491,-1
5910508,2516581,491,-1
5910509,2499818,491,-1
5910510,686684,325,-1
5910511,2534193,325,-1
5910512,2514640,325,-1
5910513,2533843,325,-1
5910514,686684,583,-1
5910515,2534193,583,-1
5910516,2514640,583,-1
5910517,2533843,583,-1
5910519,2534193,439,-1
5910520,2514640,439,-1
5910521,2533843,439,-1
5910522,686684,594,-1
5910523,2534193,594,-1
5910524,2514640,594,-1
5910525,2533843,594,-1
5910526,686684,630,-1
5910527,2534193,630,-1
5910528,2514640,630,-1
5910529,2533843,630,-1
5910530,686684,771,-1
5910531,2534193,771,-1
5910532,2514640,771,-1
5910533,2533843,771,-1
5910534,686684,589,-1
5910535,2534193,589,-1
5910536,2514640,589,-1
5910537,2533843,589,-1
5910539,2534193,646,-1
5910540,2514640,646,-1
5910541,2533843,646,-1
5910542,686684,726,-1
5910543,2534193,726,-1
5910544,2514640,726,-1
5910545,2533843,726,-1
5910546,686684,655,-1
5910547,2534193,655,-1
5910548,2514640,655,-1
5910549,2533843,655,-1
5910550,686684,440,-1
5910551,2534193,440,-1
5910552,2514640,440,-1
5910553,2533843,440,-1
5910554,686684,5737,-1
5910555,2534193,5737,-1
5910556,2514640,5737,-1
5910557,2533843,5737,-1
5910563,2501160,503,-1
5910564,2535917,503,-1
5910565,2506255,503,-1
5910566,2537151,503,-1
5910567,2520357,503,-1
5910568,2490543,503,-1
5910569,2490524,503,-1
5910570,313088,503,-1
5910571,313121,503,-1
5910572,2490154,503,-1
5910574,2535352,503,-1
5910575,2499708,503,-1
5910576,2536343,503,-1
5910577,2526206,503,-1
5910578,2498123,503,-1
5910579,2508456,503,-1
5910580,2513740,503,-1
5910581,2523186,503,-1
5910582,2500199,503,-1
5910583,2506574,503,-1
5910584,2500761,503,-1
5910585,2514129,503,-1
5910586,2507410,503,-1
5910587,2496974,503,-1
5910588,2501160,308,-1
5910589,2535917,308,-1
5910590,2506255,308,-1
5910591,2537151,308,-1
5910592,2520357,308,-1
5910593,2490543,308,-1
5910594,2490524,308,-1
5910595,2529619,308,-1
5910596,2531565,308,1
5910597,2527231,308,-1
5910598,2519047,308,-1
5910599,2500008,308,-1
5910602,2490154,308,-1
5910604,2535352,308,-1
5910605,2499708,308,-1
5910606,2536343,308,-1
5910607,2526206,308,-1
5910608,2498123,308,-1
5910609,2508456,308,-1
5910610,2513740,308,-1
5910611,2523186,308,-1
5910612,2500199,308,-1
5910613,2506574,308,-1
5910614,2500761,308,-1
5910615,2514129,308,-1
5910616,2507410,308,-1
5910617,2496974,308,-1
5910618,2501160,334,-1
5910619,2535917,334,-1
5910620,2506255,334,-1
5910621,2537151,334,-1
5910622,2520357,334,-1
5910623,2490543,334,-1
5910624,2490524,334,-1
5910625,2529619,334,-1
5910626,2531565,334,-1
5910627,2527231,334,-1
5910628,2519047,334,-1
5910629,2500008,334,-1
5910630,313088,334,-1
5910631,313121,334,-1
5910632,2490154,334,-1
5910634,2535352,334,-1
5910635,2499708,334,-1
5910636,2536343,334,-1
5910637,2526206,334,-1
5910638,2498123,334,-1
5910639,2508456,334,-1
5910640,2513740,334,-1
5910641,2523186,334,-1
5910642,2500199,334,-1
5910643,2506574,334,-1
5910644,2500761,334,-1
5910645,2514129,334,-1
5910646,2507410,334,-1
5910647,2496974,334,-1
5910648,2501160,491,-1
5910649,2535917,491,-1
5910650,2506255,491,-1
5910651,2537151,491,-1
5910652,2520357,491,-1
5910653,2490543,491,-1
5910654,2490524,491,-1
5910655,2529619,491,-1
5910656,2531565,491,-1
5910657,2527231,491,-1
5910658,2519047,491,-1
5910659,2500008,491,-1
5910660,313088,491,-1
5910661,313121,491,-1
5910662,2490154,491,-1
5910664,2535352,491,-1
5910665,2499708,491,-1
5910666,2536343,491,-1
5910667,2526206,491,-1
5910668,2498123,491,-1
5910669,2508456,491,-1
5910670,2513740,491,-1
5910671,2523186,491,-1
5910672,2500199,491,-1
5910673,2506574,491,-1
5910674,2500761,491,-1
5910675,2514129,491,-1
5910676,2507410,491,-1
5910677,2496974,491,-1
5910678,2501160,721,-1
5910679,2535917,721,-1
5910680,2506255,721,-1
5910681,2537151,721,-1
5910682,2520357,721,-1
5910683,2490543,721,-1
5910684,2490524,721,-1
5910685,2529619,721,-1
5910686,2531565,721,-1
5910687,2527231,721,-1
5910688,2519047,721,-1
5910689,2500008,721,-1
