molregno,smiles
1971467,CC1(C)CC[C@]2(C(=O)OCc3ccccc3Br)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971468,CC1(C)CC[C@]2(C(=O)OCc3c(F)c(F)c(F)c(F)c3F)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971469,CC1(C)CC[C@]2(C(=O)OCc3ccccc3F)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971470,CC1(C)CC[C@]2(C(=O)OCc3ccc(F)cc3F)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971471,CC1(C)CC[C@]2(C(=O)OCc3c(F)cccc3F)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971472,CC1(C)CC[C@]2(C(=O)OCc3ccccc3Cl)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971473,Cc1ccccc1COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
1971474,CC1(C)CC[C@]2(C(=O)OCc3c(Cl)cccc3Cl)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971475,CC1(C)CC[C@]2(C(=O)OCCC3OCCCO3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971476,CC1(C)CC[C@]2(C(=O)OCc3cccc(Cl)c3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971477,Cc1cccc(COC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)c1
1971478,CC1(C)CC[C@]2(C(=O)OCCCN3C(=O)c4ccccc4C3=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971479,CC1(C)CC[C@]2(C(=O)OCc3cccc([N+](=O)[O-])c3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971480,COc1cc(COC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc(OC)c1
1971481,C#CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
1971482,CC1(C)CC[C@]2(C(=O)OCc3ccc([N+](=O)[O-])cc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971483,Cc1ccc(COC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1
1971484,CC1(C)CC[C@]2(C(=O)OCc3ccc(F)cc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971485,CC1(C)CC[C@]2(C(=O)OCc3ccc(Cl)cc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971486,CC1(C)CC[C@]2(C(=O)OCc3ccc(Br)cc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971487,CC1(C)CC[C@]2(C(=O)OCc3cccc(Br)c3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971488,CC1(C)CC[C@]2(C(=O)On3nnc4ccccc43)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971489,CC1(C)CC[C@]2(C(=O)NCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971490,CC1(C)CC[C@]2(C(=O)NCCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971491,CC1(C)CC[C@]2(C(=O)NCCN3CCCCC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971492,CC1(C)CC[C@]2(C(=O)NCCN3CCCC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971493,C#CCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2
1971494,CC1(C)CC[C@]2(C(=O)NCCN3CCOCC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
1971775,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCNC4)nc23)c(C(F)F)n1
1972033,CCn1cc(-c2cc3c(-c4cccc(N5CCNCC5)n4)n[nH]c3cn2)cn1
1972267,CN(C)C1=CC(=O)C(=O)c2ccccc21
1972270,COCCNC1=CC(=O)C(=O)c2ccccc21
1972275,O=C1C=C(NC2CCN(Cc3ccccc3)C2)c2ccccc2C1=O
1972277,CNC(=O)CNC1=CC(=O)C(=O)c2ccccc21
1972595,CN1CCN(c2nccc3nc(-c4ccc(F)c(F)c4)[nH]c23)CC1
1972616,O=C(CN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
1984667,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1
1984698,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3[nH]nnc3n2)c(OC(C)C)cc1C1CCN(C)CC1
1984712,C[C@@H]1C[C@H](O)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1
1984760,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O
1984767,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C1
1984780,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1
1984808,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1
1984826,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](O)[C@@H]1O
1987927,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1
1988569,Cn1[se]c2ccccc2c1=O
1990133,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc(C(F)(F)F)c(Oc2cccc3c2C(=O)CC3)n1
1992885,O=C(Nc1ccc2[nH]nc(-c3nc4ccc(N5CCOCC5)cc4[nH]3)c2c1)C1CC1(F)F
1992886,CC1CN(c2ccc3nc(-c4n[nH]c5ccc(NC(=O)C6CC6(F)F)cc45)[nH]c3c2)CCO1
2001438,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(O)CO)CC3)cc12
2007613,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1
2009318,N[C@H]1CCCN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1
2009344,C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1
2009350,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1
2009360,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1
2013100,O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1
2021521,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1
2027023,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2Cl)nc1)NO
2028823,COCC(=O)Nc1cc(COc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1
2032356,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2csc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)n2)cc1[N+](=O)[O-]
2032357,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1csc(N2CCc3cccc(C(=O)Nc4nc5ccccc5s4)c3C2)n1
2034550,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1
2036982,COc1ccc(C(Nc2cc(C)ccn2)c2ccc3cccnc3c2O)cc1O
2036986,Cc1ccnc(NC(c2ccccc2Cl)c2ccc3cccnc3c2O)c1
2038597,CCN(CC)CCOc1ccc(NC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1
2038766,COc1cc(/C=C\c2ccc3c(c2)c2ccccc2n3C)cc(OC)c1OC
2038767,COc1cc(/C=C/c2ccc3c(c2)c2ccccc2n3C)cc(OC)c1OC
2039218,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N
2039226,CC1(C)OC2(C)C(O)CC1CC2O
2039334,CC(CC(c1ccccc1)c1ccccc1)N(C)C
2039347,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5C[C@H](CO)OC5=O)cc4F)CC3)c(F)cc2c1=O
2039361,CN1C(=O)N(C)C2C1N(C)C(=O)N2C
2039366,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1
2039686,O=c1nc(OCC2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2
2040819,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C(Nc1cccc(O)c1)c1ccccc1
2040822,COc1cccc(NCC(=O)Nc2nc3ccc4[nH]ncc4c3s2)c1
2040823,O=C(CNc1cccc(O)c1)Nc1nc2ccc3[nH]ncc3c2s1
2040824,O=C(CNc1cccc(F)c1)Nc1nc2ccc3[nH]ncc3c2s1
2040825,COc1cc(NCC(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl
2040826,O=C(CNc1ccc(Cl)c(O)c1)Nc1nc2ccc3[nH]ncc3c2s1
2040828,O=C(CNc1ccc(Cl)cc1)Nc1nc2ccc3[nH]ncc3c2s1
2040829,Nc1cccc(NCC(=O)Nc2nc3ccc4[nH]ncc4c3s2)c1
2040831,CS(=O)(=O)Nc1cccc(NCC(=O)Nc2nc3ccc4[nH]ncc4c3s2)c1
2040833,CC(=O)Nc1cc(NCC(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl
2040836,O=C(CNc1ccccc1)Nc1nc2c(F)cc3[nH]ncc3c2s1
2040837,COc1cccc(NC(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)c1
2040838,CC(Nc1cccc(O)c1)C(=O)Nc1nc2ccc3[nH]ncc3c2s1
2040839,CC(Nc1ccc(Cl)cc1)C(=O)Nc1nc2ccc3[nH]ncc3c2s1
2040840,CC(C)CC(Nc1cccc(O)c1)C(=O)Nc1nc2ccc3[nH]ncc3c2s1
2040841,COc1cccc(NC(CC(C)C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)c1
2040843,CC(C)(Nc1cccc(O)c1)C(=O)Nc1nc2ccc3[nH]ncc3c2s1
2040844,COc1cccc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)c1
2040845,CC(C)(Nc1ccc(Cl)cc1)C(=O)Nc1nc2ccc3[nH]ncc3c2s1
2040846,Cc1ccc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)cc1
2040847,COc1ccc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)cc1
2040848,CC(C)(Nc1cccc(F)c1)C(=O)Nc1nc2ccc3[nH]ncc3c2s1
2040849,COc1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl
2040850,CCOC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl
2040851,CC(C)OC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl
2040852,CCOC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1F
2040853,COC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl
2040854,CC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1Cl
2040855,CNC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1Cl
2040856,CCC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1Cl
2040857,CCNC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1F
2040859,CCNC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1Cl
2040864,CC(C)(Nc1ccc(Cl)c(C(=O)NC2CC2)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1
2040865,CCC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1F
2040868,CC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1F
2040869,CC(C)(Nc1cccc(S(N)(=O)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1
2040871,CC(C)(Nc1ccc(Cl)c(NS(C)(=O)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1
2040872,CC(C)(Nc1ccc(Cl)c(C(=O)NCC(N)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1
2040878,CC(C)(Nc1ccc(Cl)c(O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1
2040881,CC(C)(Nc1ccc(Cl)c(C(=O)NOCc2ccccc2)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1
2040882,CC(C)(Nc1ccc(Cl)c(OCC(O)CO)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1
2040883,CON(C)C(=O)c1cc(Cl)ccc1NC(C)(C)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1
2040886,O=C(CNc1ccccc1)Nc1nc2ccc3[nH]ncc3c2s1
2040887,O=C(CNc1ccc(F)cc1)Nc1nc2ccc3[nH]ncc3c2s1
2040888,CC(=O)Nc1cccc(NCC(=O)Nc2nc3ccc4[nH]ncc4c3s2)c1
2040889,O=C(CNc1ccccc1)Nc1nc2ccc3[nH]nc(Cl)c3c2s1
2040890,NC(=O)CC(Nc1cccc(O)c1)C(=O)Nc1nc2ccc3[nH]ncc3c2s1
2040892,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C1CCCN1c1ccc(Cl)cc1
2040893,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C1(Nc2ccc(Cl)cc2)CCC1
2040894,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C1(Nc2ccc(Cl)cc2)CCCC1
2040895,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C1(Nc2ccc(Cl)cc2)CCCCC1
2040896,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C1(Nc2ccc(Cl)cc2)CC1
2040897,CCOC(=O)c1cc(NC2(C(=O)Nc3nc4ccc5[nH]ncc5c4s3)CC2)ccc1Cl
2040898,COc1cccc(NC2(C(=O)Nc3nc4ccc5[nH]ncc5c4s3)CC2)c1
2040899,CC(=O)Nc1cc(NC2(C(=O)Nc3nc4ccc5[nH]ncc5c4s3)CC2)ccc1F
2040900,CCC(=O)Nc1cc(NC2(C(=O)Nc3nc4ccc5[nH]ncc5c4s3)CC2)ccc1F
2040901,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C1(Nc2cccc(O)c2)CC1
2040903,CN(C)C(=O)c1cc(NC2(C(=O)Nc3nc4ccc5[nH]ncc5c4s3)CC2)ccc1Cl
2040904,CNC(=O)c1cc(NC2(C(=O)Nc3nc4ccc5[nH]ncc5c4s3)CC2)ccc1Cl
2040905,Cc1cc2[nH]ncc2c2sc(NC(=O)C3(Nc4ccc(Cl)cc4)CC3)nc12
2040906,CC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl
2040907,CCC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl
2041211,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C(CO)Nc1ccc(Cl)cc1
2041212,COC(=O)c1cccc(NCC(=O)Nc2nc3ccc4[nH]ncc4c3s2)c1
2041213,CC(C)(Nc1ccc(Cl)c(C(N)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1
2041215,CNC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3c(C(F)(F)F)cc4[nH]ncc4c3s2)ccc1F
2041219,O=C(CNc1cc(F)cc(F)c1)Nc1nc2ccc3[nH]ncc3c2s1
2043920,O=c1nc(OC[C@@H]2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2
2043943,O=c1nc(OC[C@H]2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2
2044931,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(N)CC2
2045239,CCOc1ccc(-c2nnc(SCC(=O)Nc3cc(C)cc(C)c3)[nH]2)cc1
2050280,Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(-c4csc(C5CCNCC5)n4)cc32)[nH]1
2050281,Cc1cc(C)c(/C=C2\C(=O)Nc3ccc(-c4csc(C5CCCNC5)n4)cc32)[nH]1
2050282,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(-c4csc(C5CCNCC5)n4)cc32)c(C)c1C(=O)O
2050283,COC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(-c4csc(C5CCNCC5)n4)cc32)c1C
2050284,O=C1Nc2ccc(-c3csc(C4CCNCC4)n3)cc2/C1=C/c1cc2c([nH]1)CCCC2
2050952,c1csc(Sc2c[nH]c3ncnc(-c4cccs4)c23)c1
2050953,c1coc(-c2ncnc3[nH]cc(Sc4cccs4)c23)c1
2050954,Cc1ncnc2[nH]cc(Sc3cccs3)c12
2050955,CN(C)c1ncnc2[nH]cc(Sc3cccs3)c12
2050956,CNc1ncnc2[nH]cc(Sc3cccs3)c12
2050957,Nc1ncnc2[nH]cc(Sc3cccs3)c12
2050958,COc1ncnc2[nH]cc(Sc3cccs3)c12
2050959,Nc1ncnc2c1c(Sc1ccccc1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2050960,Nc1ncnc2c1c(Sc1cccs1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2051008,COc1ccc2c(c1C(C)N1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O
2051229,COc1cc(/C=C2\CCC/C(=C\c3ccc(OCCCN4CCOCC4)c(OC)c3)C2=O)ccc1OCCCN1CCOCC1
2051230,COc1cc(/C=C2\CCC/C(=C\c3ccc(OCCCN4CCOCC4)c(OC)c3)C2=O)ccc1OCCCBr
2051232,COc1cc(/C=C2\CCC/C(=C\c3ccc(OCCCN4CCN(C)CC4)c(OC)c3)C2=O)ccc1OCCCN1CCN(C)CC1
2051233,CCN(CC)CCCOc1ccc(/C=C2\CCC/C(=C\c3ccc(OCCCN(CC)CC)c(OC)c3)C2=O)cc1OC
2051234,COc1cc(/C=C2\CCC/C(=C\c3ccc(OCCCn4ccnc4)c(OC)c3)C2=O)ccc1OCCCn1ccnc1
2051236,CCN(CC)CCCOc1ccc(/C=C2\CCC/C(=C\c3ccc(OCCCBr)c(OC)c3)C2=O)cc1OC
2051239,COc1cc(/C=C2\CCC/C(=C\c3ccc(OCCBr)c(OC)c3)C2=O)ccc1OCCBr
2051243,COc1cc(/C=C2\CC/C(=C\c3ccc(OCCCN4CCOCC4)c(OC)c3)C2=O)ccc1OCCCN1CCOCC1
2051244,COc1cc(/C=C2\CC/C(=C\c3ccc(OCCCN4CCCCC4)c(OC)c3)C2=O)ccc1OCCCN1CCCCC1
2051245,COc1cc(/C=C2\CC/C(=C\c3ccc(OCCCN4CCCCC4)c(OC)c3)C2=O)ccc1OCCCBr
2051250,COc1ccc(/C=C/C(=O)/C=C/c2ccc(OCCCN3CCOCC3)c(OC)c2)cc1OC
2051252,COc1cc(/C=C/C(=O)/C=C/c2c(C)cc(C)cc2C)ccc1OCCCN1CCOCC1
2051253,COc1ccccc1/C=C/C(=O)/C=C/c1ccc(OCCCN2CCOCC2)c(OC)c1
2051254,COc1cc(/C=C/C(=O)/C=C/c2cccc(OC)c2OC)ccc1OCCCN1CCOCC1
2051255,COc1ccccc1/C=C/C(=O)/C=C/c1ccc(OCCCBr)c(OC)c1
2051256,COc1ccccc1/C=C/C(=O)/C=C/c1ccc(OCCBr)c(OC)c1
2051257,COc1cc(/C=C/C(=O)/C=C/c2ccc(C(C)(C)C)cc2)ccc1OCCCN1CCOCC1
2051260,COc1ccc(/C=C2\CCC/C(=C\c3ccc(OCCCN4CCOCC4)c(OC)c3)C2=O)cc1OC
2051603,O=C1N(Cc2ccc(Br)cc2)c2ccccc2C1(O)Cc1nnn[nH]1
2051606,O=C1N(Cc2ccc(Br)cc2)c2ccc(F)cc2C1(O)Cc1nnn[nH]1
2051616,CCN1C(=O)C(O)(Cc2nnn[nH]2)c2cc(C)ccc21
2051617,Cc1ccc2c(c1)C(O)(Cc1nnn[nH]1)C(=O)N2Cc1ccccc1
2051731,COc1ccc(C(=O)N[C@@H](c2ccccc2)[C@@H](O)C(=O)O[C@H]2CC3[C@@H](OC(=O)c4ccccc4)[C@@H]4[C@]5(OC(C)=O)CO[C@@H]5C[C@H](O)[C@@]4(C)[C@@H](O)[C@H](O)C(=C2C)C3(C)C)cc1
2051734,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)[C@@H](O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccco4)c4ccccc4)CC([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
2051770,S=C(N/N=C/c1cccs1)Nc1ccc(Br)cc1
2051819,CN1CC2C3=N/C(=C(/c4c(F)c(F)c(S[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(F)c4F)C4=N/C(=C(/c5c(F)c(F)c(F)c(F)c5F)c5ccc([nH]5)/C(c5c(F)c(F)c(S[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c(F)c5F)=C5/C=CC(=N5)C3c3c(F)c(F)c(F)c(F)c3F)C=C4)C2C1
2051820,OC[C@H]1O[C@@H](Sc2c(F)c(F)c(/C3=C4\C=CC(=N4)C(c4c(F)c(F)c(F)c(F)c4F)C4=N/C(=C(/c5c(F)c(F)c(S[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c(F)c5F)c5ccc([nH]5)/C(c5c(F)c(F)c(F)c(F)c5F)=C5/C=CC3=N5)C=C4)c(F)c2F)[C@H](O)[C@@H](O)[C@@H]1O
2051987,CCc1cc2c(cc1N1CCN(C(=O)C3CNC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051988,CCc1cc2c(cc1N1CCN(C(=O)C3COCCN3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051989,CCc1cc2c(cc1C1=CCN(C(=O)C3COCCN3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051990,CCc1cc2c(cc1C1=CCN(C(=O)C3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051991,CCc1cc2c(cc1C1=CCN(C(=O)C3CNC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051992,CCc1cc2c(cc1N1CCN(C[C@@H]3CCC(=O)N3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051993,CCc1cc2c(cc1N1CCN(CC3(CO)COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051994,CCc1cc2c(cc1N1CC3CC1CN3CC1CCOCC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051995,CCc1cc2c(cc1N1CCN(CC3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051996,CCc1cc2c(cc1C1=CCN(CC3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
2051998,CC1(C)c2cc(C3CCN(C(=O)C4COCCN4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21
2051999,CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21
2052000,CC1(C)c2cc(C3CCN(CC4(O)CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21
2052001,CC1(C)c2cc(C3CCN(CC4COC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21
2052003,CCc1cc2c(cc1N1CCC(N(C)C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
